date,ticker,price
2026-07-09,TICK0069,73.8
2026-07-09,TICK0070,136.81
2026-07-09,TICK0071,130.49
2026-07-09,TICK0072,326.85
2026-07-09,TICK0073,196.03
2026-07-09,TICK0074,99.74
2026-07-09,TICK0075,198.74
2026-07-09,TICK0076,506.66
2026-07-09,TICK0077,339.39
2026-07-09,TICK0078,135.76
2026-07-09,TICK0079,163.83
2026-07-09,TICK0080,53.57
2026-07-09,TICK0081,373.69
2026-07-09,TICK0082,256.2
2026-07-09,TICK0083,242.98
2026-07-09,TICK0084,83.46
2026-07-09,TICK0085,458.74
2026-07-09,TICK0086,114.4
2026-07-09,TICK0087,170.34
2026-07-09,TICK0088,542.65
2026-07-09,TICK0089,238.09
2026-07-09,TICK0090,292.77
2026-07-09,TICK0091,163.16
2026-07-09,TICK0092,428.32
2026-07-09,TICK0093,116.89
2026-07-09,TICK0094,25.98
2026-07-09,TICK0095,99.01
2026-07-09,TICK0096,44.92
2026-07-09,TICK0097,268.05
2026-07-09,TICK0098,175.66
2026-07-09,TICK0099,87.26
2026-07-09,TICK0100,479.99
2026-07-09,TICK0101,358.52
2026-07-09,TICK0102,291.19
2026-07-09,TICK0103,373.46
2026-07-09,TICK0104,285.86
2026-07-09,TICK0105,339.45
2026-07-09,TICK0106,212.05
2026-07-09,TICK0107,133.33
2026-07-09,TICK0108,470.35
2026-07-09,TICK0109,342.08
2026-07-09,TICK0110,40.44
2026-07-09,TICK0111,437.91
2026-07-09,TICK0112,202.21
2026-07-09,TICK0113,206.04
2026-07-09,TICK0114,211.37
2026-07-09,TICK0115,188.83
2026-07-09,TICK0116,214.72
2026-07-09,TICK0117,227.05
2026-07-09,TICK0118,157.4
2026-07-09,TICK0119,136.7
2026-07-09,TICK0120,467.43
2026-07-09,TICK0121,181.93
2026-07-09,TICK0122,9.83
2026-07-09,TICK0123,160.82
2026-07-09,TICK0124,138.02
2026-07-09,TICK0125,41.5
2026-07-09,TICK0126,438.43
2026-07-09,TICK0127,186.64
2026-07-09,TICK0128,248.47
2026-07-09,TICK0129,107.93
2026-07-09,TICK0130,372.29
2026-07-09,TICK0131,215.57
2026-07-09,TICK0132,18.7
2026-07-09,TICK0133,81.08
2026-07-09,TICK0134,534.77
2026-07-09,TICK0135,340.63
2026-07-09,TICK0136,380.43
2026-07-09,TICK0137,130.27
2026-07-09,TICK0138,339.62
2026-07-09,TICK0139,49.96
2026-07-09,TICK0140,333.66
2026-07-09,TICK0141,15.37
2026-07-09,TICK0142,495.78
2026-07-09,TICK0143,65.97
2026-07-09,TICK0144,304.55
2026-07-09,TICK0145,272.19
2026-07-09,TICK0146,406.18
2026-07-09,TICK0147,436.62
2026-07-09,TICK0148,401.4
2026-07-09,TICK0149,473.16
2026-07-09,TICK0150,293.1
2026-07-09,TICK0151,395.92
2026-07-09,TICK0152,272.68
2026-07-09,TICK0153,118.99
2026-07-09,TICK0154,18.05
2026-07-09,TICK0155,274.7
2026-07-09,TICK0156,228.51
2026-07-09,TICK0157,356.97
2026-07-09,TICK0158,48.87
2026-07-09,TICK0159,279.64
2026-07-09,TICK0160,66.27
2026-07-09,TICK0161,368.46
2026-07-09,TICK0162,345.85
2026-07-09,TICK0163,378.35
2026-07-09,TICK0164,283.7
2026-07-09,TICK0165,470.12
2026-07-09,TICK0166,507.81
2026-07-09,TICK0167,261.11
2026-07-09,TICK0168,385.38
2026-07-09,TICK0169,360.25
2026-07-09,TICK0170,310.41
2026-07-09,TICK0171,369.29
2026-07-09,TICK0172,396.07
2026-07-09,TICK0173,243.2
2026-07-09,TICK0174,49.45
2026-07-09,TICK0175,53.18
2026-07-09,TICK0176,285.79
2026-07-09,TICK0177,403.26
2026-07-09,TICK0178,55.57
2026-07-09,TICK0179,156.62
2026-07-09,TICK0180,367.4
2026-07-09,TICK0181,384.81
2026-07-09,TICK0182,331.15
2026-07-09,TICK0183,444.8
2026-07-09,TICK0184,418.96
2026-07-09,TICK0185,256.18
2026-07-09,TICK0186,227.47
2026-07-09,TICK0187,244.11
2026-07-09,TICK0188,466.84
2026-07-09,TICK0189,90.79
2026-07-09,TICK0190,36.46
2026-07-09,TICK0191,148.59
2026-07-09,TICK0192,310.93
2026-07-09,TICK0193,326.65
2026-07-09,TICK0194,532.81
2026-07-09,TICK0195,10.91
2026-07-09,TICK0196,323.41
2026-07-09,TICK0197,219.01
2026-07-09,TICK0198,189.57
2026-07-09,TICK0199,150.16
2026-07-09,TICK0200,450.04
2026-07-10,TICK0001,178.0
2026-07-10,TICK0002,427.13
2026-07-10,TICK0003,397.71
2026-07-10,TICK0004,61.95
2026-07-10,TICK0005,327.6
2026-07-10,TICK0006,55.8
2026-07-10,TICK0007,492.1
2026-07-10,TICK0008,389.41
2026-07-10,TICK0009,218.35
2026-07-10,TICK0010,301.67
2026-07-10,TICK0011,465.2
2026-07-10,TICK0012,396.02
2026-07-10,TICK0013,236.07
2026-07-10,TICK0014,425.26
2026-07-10,TICK0015,447.49
2026-07-10,TICK0016,338.99
2026-07-10,TICK0017,54.35
2026-07-10,TICK0018,249.92
2026-07-10,TICK0019,483.59
2026-07-10,TICK0020,180.62
2026-07-10,TICK0021,257.46
2026-07-10,TICK0022,236.79
2026-07-10,TICK0023,418.2
2026-07-10,TICK0024,197.52
2026-07-10,TICK0025,331.58
2026-07-10,TICK0026,407.95
2026-07-10,TICK0027,460.47
2026-07-10,TICK0028,61.75
2026-07-10,TICK0029,120.96
2026-07-10,TICK0030,485.73
2026-07-10,TICK0031,148.47
2026-07-10,TICK0032,28.21
2026-07-10,TICK0033,400.59
2026-07-10,TICK0034,453.05
2026-07-10,TICK0035,242.41
2026-07-10,TICK0036,436.27
2026-07-10,TICK0037,115.29
2026-07-10,TICK0038,350.85
2026-07-10,TICK0039,470.33
2026-07-10,TICK0040,295.65
2026-07-10,TICK0041,455.36
2026-07-10,TICK0042,476.47
2026-07-10,TICK0043,462.92
2026-07-10,TICK0044,262.41
2026-07-10,TICK0045,17.86
2026-07-10,TICK0046,269.87
2026-07-10,TICK0047,374.65
2026-07-10,TICK0048,413.12
2026-07-10,TICK0049,448.2
2026-07-10,TICK0050,369.19
2026-07-10,TICK0051,224.03
2026-07-10,TICK0052,268.94
2026-07-10,TICK0053,39.8
2026-07-10,TICK0054,328.76
2026-07-10,TICK0055,399.15
2026-07-10,TICK0056,442.58
2026-07-10,TICK0057,361.58
2026-07-10,TICK0058,230.95
2026-07-10,TICK0059,312.35
2026-07-10,TICK0060,320.81
2026-07-10,TICK0061,74.1
2026-07-10,TICK0062,44.01
2026-07-10,TICK0063,265.33
2026-07-10,TICK0064,433.48
2026-07-10,TICK0065,458.86
2026-07-10,TICK0066,39.08
2026-07-10,TICK0067,398.47
2026-07-10,TICK0068,353.49
2026-07-10,TICK0069,72.56
2026-07-10,TICK0070,133.46
2026-07-10,TICK0071,130.96
2026-07-10,TICK0072,326.91
2026-07-10,TICK0073,196.16
2026-07-10,TICK0074,99.64
2026-07-10,TICK0075,201.18
2026-07-10,TICK0076,504.05
2026-07-10,TICK0077,338.68
2026-07-10,TICK0078,132.84
2026-07-10,TICK0079,165.09
2026-07-10,TICK0080,53.96
2026-07-10,TICK0081,373.68
2026-07-10,TICK0082,267.73
2026-07-10,TICK0083,244.65
2026-07-10,TICK0084,85.67
2026-07-10,TICK0085,456.89
2026-07-10,TICK0086,113.3
2026-07-10,TICK0087,170.21
2026-07-10,TICK0088,551.09
2026-07-10,TICK0089,239.47
2026-07-10,TICK0090,296.43
2026-07-10,TICK0091,163.88
2026-07-10,TICK0092,422.47
2026-07-10,TICK0093,117.74
2026-07-10,TICK0094,26.13
2026-07-10,TICK0095,99.24
2026-07-10,TICK0096,45.45
2026-07-10,TICK0097,271.36
2026-07-10,TICK0098,178.43
2026-07-10,TICK0099,88.78
2026-07-10,TICK0100,484.06
2026-07-10,TICK0101,365.38
2026-07-10,TICK0102,288.61
2026-07-10,TICK0103,376.95
2026-07-10,TICK0104,291.4
2026-07-10,TICK0105,337.88
2026-07-10,TICK0106,216.66
2026-07-10,TICK0107,133.91
2026-07-10,TICK0108,464.06
2026-07-10,TICK0109,337.13
2026-07-10,TICK0110,41.17
2026-07-10,TICK0111,441.1
2026-07-10,TICK0112,203.14
2026-07-10,TICK0113,208.62
2026-07-10,TICK0114,211.58
2026-07-10,TICK0115,189.62
2026-07-10,TICK0116,214.93
2026-07-10,TICK0117,227.78
2026-07-10,TICK0118,159.23
2026-07-10,TICK0119,136.79
2026-07-10,TICK0120,474.93
2026-07-10,TICK0121,180.93
2026-07-10,TICK0122,9.77
2026-07-10,TICK0123,158.3
2026-07-10,TICK0124,138.25
2026-07-10,TICK0125,42.55
2026-07-10,TICK0126,446.35
2026-07-10,TICK0127,192.11
2026-07-10,TICK0128,243.55
2026-07-10,TICK0129,109.98
2026-07-10,TICK0130,372.19
2026-07-10,TICK0131,218.83
2026-07-10,TICK0132,18.78
2026-07-10,TICK0133,82.02
2026-07-10,TICK0134,531.89
2026-07-10,TICK0135,338.07
2026-07-10,TICK0136,377.16
2026-07-10,TICK0137,131.14
2026-07-10,TICK0138,344.23
2026-07-10,TICK0139,49.05
2026-07-10,TICK0140,337.25
2026-07-10,TICK0141,15.73
2026-07-10,TICK0142,496.12
2026-07-10,TICK0143,65.82
2026-07-10,TICK0144,302.41
2026-07-10,TICK0145,265.27
2026-07-10,TICK0146,406.27
2026-07-10,TICK0147,440.25
2026-07-10,TICK0148,406.53
2026-07-10,TICK0149,474.0
2026-07-10,TICK0150,295.31
2026-07-10,TICK0151,403.81
2026-07-10,TICK0152,272.88
2026-07-10,TICK0153,117.9
2026-07-10,TICK0154,18.04
2026-07-10,TICK0155,270.78
2026-07-10,TICK0156,227.19
2026-07-10,TICK0157,349.93
2026-07-10,TICK0158,50.59
2026-07-10,TICK0159,282.25
2026-07-10,TICK0160,65.46
2026-07-10,TICK0161,369.57
2026-07-10,TICK0162,351.72
2026-07-10,TICK0163,378.74
2026-07-10,TICK0164,283.82
2026-07-10,TICK0165,467.47
2026-07-10,TICK0166,502.48
2026-07-10,TICK0167,254.67
2026-07-10,TICK0168,380.53
2026-07-10,TICK0169,352.78
2026-07-10,TICK0170,308.11
2026-07-10,TICK0171,368.28
2026-07-10,TICK0172,388.65
2026-07-10,TICK0173,238.01
2026-07-10,TICK0174,50.7
2026-07-10,TICK0175,54.34
2026-07-10,TICK0176,284.15
2026-07-10,TICK0177,400.16
2026-07-10,TICK0178,55.9
2026-07-10,TICK0179,156.79
2026-07-10,TICK0180,363.34
2026-07-10,TICK0181,383.43
2026-07-10,TICK0182,322.56
2026-07-10,TICK0183,436.55
2026-07-10,TICK0184,413.98
2026-07-10,TICK0185,250.96
2026-07-10,TICK0186,226.06
2026-07-10,TICK0187,246.93
2026-07-10,TICK0188,462.14
2026-07-10,TICK0189,91.16
2026-07-10,TICK0190,36.16
2026-07-10,TICK0191,145.8
2026-07-10,TICK0192,306.79
2026-07-10,TICK0193,335.49
2026-07-10,TICK0194,533.92
2026-07-10,TICK0195,11.02
2026-07-10,TICK0196,321.42
2026-07-10,TICK0197,221.04
2026-07-10,TICK0198,187.13
2026-07-10,TICK0199,153.05
2026-07-10,TICK0200,439.57
2026-07-13,TICK0001,176.15
2026-07-13,TICK0002,429.42
2026-07-13,TICK0003,403.18
2026-07-13,TICK0004,62.21
2026-07-13,TICK0005,325.76
2026-07-13,TICK0006,55.61
2026-07-13,TICK0007,500.0
2026-07-13,TICK0008,385.31
2026-07-13,TICK0009,218.33
2026-07-13,TICK0010,303.34
2026-07-13,TICK0011,452.79
2026-07-13,TICK0012,398.02
2026-07-13,TICK0013,238.75
2026-07-13,TICK0014,435.24
2026-07-13,TICK0015,446.75
2026-07-13,TICK0016,341.99
2026-07-13,TICK0017,53.99
2026-07-13,TICK0018,247.53
2026-07-13,TICK0019,481.87
2026-07-13,TICK0020,183.47
2026-07-13,TICK0021,257.17
2026-07-13,TICK0022,237.54
2026-07-13,TICK0023,421.42
2026-07-13,TICK0024,196.49
2026-07-13,TICK0025,324.07
2026-07-13,TICK0026,409.11
2026-07-13,TICK0027,466.56
2026-07-13,TICK0028,61.92
2026-07-13,TICK0029,119.46
2026-07-13,TICK0030,487.22
2026-07-13,TICK0031,145.76
2026-07-13,TICK0032,27.93
2026-07-13,TICK0033,401.84
2026-07-13,TICK0034,453.39
2026-07-13,TICK0035,241.89
2026-07-13,TICK0036,435.89
2026-07-13,TICK0037,113.45
2026-07-13,TICK0038,359.56
2026-07-13,TICK0039,466.17
2026-07-13,TICK0040,292.01
2026-07-13,TICK0041,450.26
2026-07-13,TICK0042,493.14
2026-07-13,TICK0043,463.36
2026-07-13,TICK0044,263.09
2026-07-13,TICK0045,17.63
2026-07-13,TICK0046,273.96
2026-07-13,TICK0047,367.2
2026-07-13,TICK0048,412.35
2026-07-13,TICK0049,449.51
2026-07-13,TICK0050,368.01
2026-07-13,TICK0051,220.79
2026-07-13,TICK0052,264.9
2026-07-13,TICK0053,40.0
2026-07-13,TICK0054,328.94
2026-07-13,TICK0055,395.26
2026-07-13,TICK0056,447.14
2026-07-13,TICK0057,363.98
2026-07-13,TICK0058,238.51
2026-07-13,TICK0059,312.9
2026-07-13,TICK0060,320.4
2026-07-13,TICK0061,72.09
2026-07-13,TICK0062,43.73
2026-07-13,TICK0063,264.7
2026-07-13,TICK0064,429.69
2026-07-13,TICK0065,455.26
2026-07-13,TICK0066,38.94
2026-07-13,TICK0067,393.42
2026-07-13,TICK0068,350.64
2026-07-13,TICK0069,72.34
2026-07-13,TICK0070,133.14
2026-07-13,TICK0071,132.64
2026-07-13,TICK0072,320.85
2026-07-13,TICK0073,196.83
2026-07-13,TICK0074,100.18
2026-07-13,TICK0075,201.32
2026-07-13,TICK0076,510.88
2026-07-13,TICK0077,335.18
2026-07-13,TICK0078,131.03
2026-07-13,TICK0079,164.17
2026-07-13,TICK0080,54.03
2026-07-13,TICK0081,375.16
2026-07-13,TICK0082,269.26
2026-07-13,TICK0083,237.03
2026-07-13,TICK0084,86.17
2026-07-13,TICK0085,465.82
2026-07-13,TICK0086,111.47
2026-07-13,TICK0087,169.39
2026-07-13,TICK0088,553.26
2026-07-13,TICK0089,238.09
2026-07-13,TICK0090,296.34
2026-07-13,TICK0091,164.49
2026-07-13,TICK0092,432.46
2026-07-13,TICK0093,118.68
2026-07-13,TICK0094,26.19
2026-07-13,TICK0095,98.21
2026-07-13,TICK0096,45.78
2026-07-13,TICK0097,270.53
2026-07-13,TICK0098,174.4
2026-07-13,TICK0099,89.33
2026-07-13,TICK0100,485.86
2026-07-13,TICK0101,363.65
2026-07-13,TICK0102,290.54
2026-07-13,TICK0103,374.37
2026-07-13,TICK0104,287.29
2026-07-13,TICK0105,338.33
2026-07-13,TICK0106,215.93
2026-07-13,TICK0107,136.08
2026-07-13,TICK0108,453.37
2026-07-13,TICK0109,336.75
2026-07-13,TICK0110,41.31
2026-07-13,TICK0111,450.32
2026-07-13,TICK0112,203.63
2026-07-13,TICK0113,203.54
2026-07-13,TICK0114,210.03
2026-07-13,TICK0115,196.97
2026-07-13,TICK0116,215.71
2026-07-13,TICK0117,230.04
2026-07-13,TICK0118,155.58
2026-07-13,TICK0119,138.84
2026-07-13,TICK0120,481.24
2026-07-13,TICK0121,182.35
2026-07-13,TICK0122,9.67
2026-07-13,TICK0123,156.15
2026-07-13,TICK0124,135.65
2026-07-13,TICK0125,41.93
2026-07-13,TICK0126,452.8
2026-07-13,TICK0127,190.01
2026-07-13,TICK0128,242.33
2026-07-13,TICK0129,108.11
2026-07-13,TICK0130,372.36
2026-07-13,TICK0131,216.48
2026-07-13,TICK0132,18.52
2026-07-13,TICK0133,81.81
2026-07-13,TICK0134,530.06
2026-07-13,TICK0135,334.25
2026-07-13,TICK0136,374.53
2026-07-13,TICK0137,132.83
2026-07-13,TICK0138,341.26
2026-07-13,TICK0139,48.99
2026-07-13,TICK0140,330.7
2026-07-13,TICK0141,15.69
2026-07-13,TICK0142,491.22
2026-07-13,TICK0143,66.59
2026-07-13,TICK0144,294.39
2026-07-13,TICK0145,268.3
2026-07-13,TICK0146,408.76
2026-07-13,TICK0147,449.23
2026-07-13,TICK0148,411.94
2026-07-13,TICK0149,465.66
2026-07-13,TICK0150,298.41
2026-07-13,TICK0151,403.85
2026-07-13,TICK0152,275.61
2026-07-13,TICK0153,117.21
2026-07-13,TICK0154,17.76
2026-07-13,TICK0155,271.89
2026-07-13,TICK0156,226.84
2026-07-13,TICK0157,353.57
2026-07-13,TICK0158,51.26
2026-07-13,TICK0159,283.03
2026-07-13,TICK0160,64.97
2026-07-13,TICK0161,371.8
2026-07-13,TICK0162,350.24
2026-07-13,TICK0163,374.8
2026-07-13,TICK0164,278.61
2026-07-13,TICK0165,458.65
2026-07-13,TICK0166,488.85
2026-07-13,TICK0167,253.48
2026-07-13,TICK0168,383.56
2026-07-13,TICK0169,358.1
2026-07-13,TICK0170,305.8
2026-07-13,TICK0171,370.06
2026-07-13,TICK0172,384.2
2026-07-13,TICK0173,237.13
2026-07-13,TICK0174,50.5
2026-07-13,TICK0175,54.06
2026-07-13,TICK0176,286.48
2026-07-13,TICK0177,396.06
2026-07-13,TICK0178,55.6
2026-07-13,TICK0179,157.52
2026-07-13,TICK0180,370.58
2026-07-13,TICK0181,395.11
2026-07-13,TICK0182,324.6
2026-07-13,TICK0183,440.65
2026-07-13,TICK0184,420.34
2026-07-13,TICK0185,250.21
2026-07-13,TICK0186,227.64
2026-07-13,TICK0187,242.36
2026-07-13,TICK0188,465.41
2026-07-13,TICK0189,89.88
2026-07-13,TICK0190,37.76
2026-07-13,TICK0191,146.03
2026-07-13,TICK0192,309.18
2026-07-13,TICK0193,346.06
2026-07-13,TICK0194,540.84
2026-07-13,TICK0195,10.85
2026-07-13,TICK0196,323.9
2026-07-13,TICK0197,218.07
2026-07-13,TICK0198,187.37
2026-07-13,TICK0199,149.77
2026-07-13,TICK0200,440.6
2026-07-14,TICK0001,170.53
2026-07-14,TICK0002,418.15
2026-07-14,TICK0003,403.37
2026-07-14,TICK0004,62.15
2026-07-14,TICK0005,321.5
2026-07-14,TICK0006,54.99
2026-07-14,TICK0007,500.49
2026-07-14,TICK0008,389.32
2026-07-14,TICK0009,215.32
2026-07-14,TICK0010,300.25
2026-07-14,TICK0011,449.84
2026-07-14,TICK0012,393.16
2026-07-14,TICK0013,244.09
2026-07-14,TICK0014,436.08
2026-07-14,TICK0015,446.33
2026-07-14,TICK0016,343.65
2026-07-14,TICK0017,53.49
2026-07-14,TICK0018,247.75
2026-07-14,TICK0019,491.37
2026-07-14,TICK0020,182.1
2026-07-14,TICK0021,260.23
2026-07-14,TICK0022,237.08
2026-07-14,TICK0023,414.85
2026-07-14,TICK0024,196.36
2026-07-14,TICK0025,320.25
2026-07-14,TICK0026,401.0
2026-07-14,TICK0027,468.63
2026-07-14,TICK0028,62.39
2026-07-14,TICK0029,119.47
2026-07-14,TICK0030,487.66
2026-07-14,TICK0031,145.4
2026-07-14,TICK0032,28.69
2026-07-14,TICK0033,395.52
2026-07-14,TICK0034,454.3
2026-07-14,TICK0035,245.79
2026-07-14,TICK0036,435.73
2026-07-14,TICK0037,114.61
2026-07-14,TICK0038,365.08
2026-07-14,TICK0039,455.17
2026-07-14,TICK0040,301.46
2026-07-14,TICK0041,450.58
2026-07-14,TICK0042,496.15
2026-07-14,TICK0043,464.64
2026-07-14,TICK0044,263.16
2026-07-14,TICK0045,17.03
2026-07-14,TICK0046,270.9
2026-07-14,TICK0047,372.3
2026-07-14,TICK0048,404.86
2026-07-14,TICK0049,443.96
2026-07-14,TICK0050,362.79
2026-07-14,TICK0051,217.88
2026-07-14,TICK0052,265.2
2026-07-14,TICK0053,39.99
2026-07-14,TICK0054,335.98
2026-07-14,TICK0055,383.3
2026-07-14,TICK0056,459.97
2026-07-14,TICK0057,368.96
2026-07-14,TICK0058,237.93
2026-07-14,TICK0059,302.82
2026-07-14,TICK0060,320.55
2026-07-14,TICK0061,71.36
2026-07-14,TICK0062,43.66
2026-07-14,TICK0063,260.35
2026-07-14,TICK0064,438.64
2026-07-14,TICK0065,461.2
2026-07-14,TICK0066,37.77
2026-07-14,TICK0067,400.14
2026-07-14,TICK0068,344.29
2026-07-14,TICK0069,69.49
2026-07-14,TICK0070,136.48
2026-07-14,TICK0071,131.44
2026-07-14,TICK0072,323.82
2026-07-14,TICK0073,196.31
2026-07-14,TICK0074,99.47
2026-07-14,TICK0075,198.47
2026-07-14,TICK0076,515.39
2026-07-14,TICK0077,339.93
2026-07-14,TICK0078,129.08
2026-07-14,TICK0079,165.23
2026-07-14,TICK0080,54.64
2026-07-14,TICK0081,373.12
2026-07-14,TICK0082,268.04
2026-07-14,TICK0083,242.1
2026-07-14,TICK0084,86.69
2026-07-14,TICK0085,472.67
2026-07-14,TICK0086,110.18
2026-07-14,TICK0087,170.67
2026-07-14,TICK0088,562.04
2026-07-14,TICK0089,244.63
2026-07-14,TICK0090,298.42
2026-07-14,TICK0091,161.9
2026-07-14,TICK0092,430.77
2026-07-14,TICK0093,116.96
2026-07-14,TICK0094,25.36
2026-07-14,TICK0095,96.46
2026-07-14,TICK0096,46.83
2026-07-14,TICK0097,274.07
2026-07-14,TICK0098,167.02
2026-07-14,TICK0099,89.92
2026-07-14,TICK0100,484.15
2026-07-14,TICK0101,361.88
2026-07-14,TICK0102,292.65
2026-07-14,TICK0103,366.43
2026-07-14,TICK0104,284.43
2026-07-14,TICK0105,337.02
2026-07-14,TICK0106,216.12
2026-07-14,TICK0107,136.3
2026-07-14,TICK0108,455.22
2026-07-14,TICK0109,338.53
2026-07-14,TICK0110,41.96
2026-07-14,TICK0111,449.84
2026-07-14,TICK0112,201.79
2026-07-14,TICK0113,203.94
2026-07-14,TICK0114,205.74
2026-07-14,TICK0115,192.99
2026-07-14,TICK0116,219.23
2026-07-14,TICK0117,228.83
2026-07-14,TICK0118,154.13
2026-07-14,TICK0119,137.59
2026-07-14,TICK0120,479.06
2026-07-14,TICK0121,181.06
2026-07-14,TICK0122,9.39
2026-07-14,TICK0123,155.03
2026-07-14,TICK0124,132.03
2026-07-14,TICK0125,42.82
2026-07-14,TICK0126,454.54
2026-07-14,TICK0127,193.73
2026-07-14,TICK0128,239.57
2026-07-14,TICK0129,108.69
2026-07-14,TICK0130,375.08
2026-07-14,TICK0131,223.5
2026-07-14,TICK0132,18.61
2026-07-14,TICK0133,82.03
2026-07-14,TICK0134,515.14
2026-07-14,TICK0135,334.15
2026-07-14,TICK0136,376.63
2026-07-14,TICK0137,133.15
2026-07-14,TICK0138,344.9
2026-07-14,TICK0139,47.54
2026-07-14,TICK0140,322.84
2026-07-14,TICK0141,15.28
2026-07-14,TICK0142,492.96
2026-07-14,TICK0143,67.11
2026-07-14,TICK0144,284.6
2026-07-14,TICK0145,273.98
2026-07-14,TICK0146,402.97
2026-07-14,TICK0147,440.82
2026-07-14,TICK0148,406.05
2026-07-14,TICK0149,463.66
2026-07-14,TICK0150,294.72
2026-07-14,TICK0151,405.01
2026-07-14,TICK0152,268.92
2026-07-14,TICK0153,119.42
2026-07-14,TICK0154,17.89
2026-07-14,TICK0155,276.12
2026-07-14,TICK0156,227.78
2026-07-14,TICK0157,352.58
2026-07-14,TICK0158,52.0
2026-07-14,TICK0159,284.75
2026-07-14,TICK0160,66.27
2026-07-14,TICK0161,371.88
2026-07-14,TICK0162,357.94
2026-07-14,TICK0163,377.8
2026-07-14,TICK0164,283.91
2026-07-14,TICK0165,455.72
2026-07-14,TICK0166,483.78
2026-07-14,TICK0167,249.97
2026-07-14,TICK0168,380.6
2026-07-14,TICK0169,359.14
2026-07-14,TICK0170,300.36
2026-07-14,TICK0171,373.81
2026-07-14,TICK0172,384.73
2026-07-14,TICK0173,234.84
2026-07-14,TICK0174,48.84
2026-07-14,TICK0175,53.66
2026-07-14,TICK0176,286.93
2026-07-14,TICK0177,390.47
2026-07-14,TICK0178,55.19
2026-07-14,TICK0179,158.23
2026-07-14,TICK0180,371.83
2026-07-14,TICK0181,396.56
2026-07-14,TICK0182,323.32
2026-07-14,TICK0183,443.37
2026-07-14,TICK0184,420.14
2026-07-14,TICK0185,255.61
2026-07-14,TICK0186,226.79
2026-07-14,TICK0187,242.32
2026-07-14,TICK0188,480.15
2026-07-14,TICK0189,90.25
2026-07-14,TICK0190,37.2
2026-07-14,TICK0191,143.84
2026-07-14,TICK0192,308.84
2026-07-14,TICK0193,349.81
2026-07-14,TICK0194,550.88
2026-07-14,TICK0195,10.94
2026-07-14,TICK0196,319.64
2026-07-14,TICK0197,217.99
2026-07-14,TICK0198,189.49
2026-07-14,TICK0199,151.66
2026-07-14,TICK0200,446.45
2026-07-15,TICK0001,168.96
2026-07-15,TICK0002,420.26
2026-07-15,TICK0003,400.22
2026-07-15,TICK0004,60.37
2026-07-15,TICK0005,319.84
2026-07-15,TICK0006,54.27
2026-07-15,TICK0007,507.14
2026-07-15,TICK0008,385.13
2026-07-15,TICK0009,211.18
2026-07-15,TICK0010,304.36
2026-07-15,TICK0011,458.06
2026-07-15,TICK0012,396.3
2026-07-15,TICK0013,246.7
2026-07-15,TICK0014,443.88
2026-07-15,TICK0015,439.05
2026-07-15,TICK0016,359.59
2026-07-15,TICK0017,53.19
2026-07-15,TICK0018,244.61
2026-07-15,TICK0019,486.48
2026-07-15,TICK0020,181.4
2026-07-15,TICK0021,270.19
2026-07-15,TICK0022,235.08
2026-07-15,TICK0023,412.75
2026-07-15,TICK0024,197.3
2026-07-15,TICK0025,326.76
2026-07-15,TICK0026,403.37
2026-07-15,TICK0027,459.24
2026-07-15,TICK0028,62.67
2026-07-15,TICK0029,120.74
2026-07-15,TICK0030,477.81
2026-07-15,TICK0031,146.85
2026-07-15,TICK0032,28.68
2026-07-15,TICK0033,401.46
2026-07-15,TICK0034,458.57
2026-07-15,TICK0035,237.6
2026-07-15,TICK0036,440.58
2026-07-15,TICK0037,112.76
2026-07-15,TICK0038,361.39
2026-07-15,TICK0039,454.34
2026-07-15,TICK0040,296.15
2026-07-15,TICK0041,446.47
2026-07-15,TICK0042,497.68
2026-07-15,TICK0043,463.16
2026-07-15,TICK0044,264.93
2026-07-15,TICK0045,17.11
2026-07-15,TICK0046,265.18
2026-07-15,TICK0047,374.07
2026-07-15,TICK0048,403.67
2026-07-15,TICK0049,458.8
2026-07-15,TICK0050,360.83
2026-07-15,TICK0051,219.09
2026-07-15,TICK0052,266.95
2026-07-15,TICK0053,39.96
2026-07-15,TICK0054,335.64
2026-07-15,TICK0055,387.77
2026-07-15,TICK0056,459.15
2026-07-15,TICK0057,374.03
2026-07-15,TICK0058,238.42
2026-07-15,TICK0059,302.79
2026-07-15,TICK0060,324.02
2026-07-15,TICK0061,69.41
2026-07-15,TICK0062,43.61
2026-07-15,TICK0063,259.6
2026-07-15,TICK0064,424.67
2026-07-15,TICK0065,464.86
2026-07-15,TICK0066,38.14
2026-07-15,TICK0067,398.59
2026-07-15,TICK0068,341.73
2026-07-15,TICK0069,70.32
2026-07-15,TICK0070,136.55
2026-07-15,TICK0071,135.78
2026-07-15,TICK0072,328.17
2026-07-15,TICK0073,191.82
2026-07-15,TICK0074,98.48
2026-07-15,TICK0075,191.63
2026-07-15,TICK0076,519.37
2026-07-15,TICK0077,349.24
2026-07-15,TICK0078,129.51
2026-07-15,TICK0079,163.12
2026-07-15,TICK0080,55.05
2026-07-15,TICK0081,382.99
2026-07-15,TICK0082,271.8
2026-07-15,TICK0083,247.02
2026-07-15,TICK0084,86.64
2026-07-15,TICK0085,471.29
2026-07-15,TICK0086,109.59
2026-07-15,TICK0087,169.33
2026-07-15,TICK0088,563.38
2026-07-15,TICK0089,248.18
2026-07-15,TICK0090,296.17
2026-07-15,TICK0091,159.11
